speech_id,sentence_id,sentence_text,amr_penman,amr_nodes,amr_edges,amr_depth
1140000009,1140000009_00001,i therefore at this point put before you the name of nancy pelosi to serve as the speaker of the house of representatives,,23,22,2
1140000013,1140000013_00000,madam clerk i present for the election of the office of speaker of the house of representatives for the 114th congress the name of judge louie gohmert a representativeelect from the great state of texas madam clerk judge gohmert proudly serves the first district of texas he is serving his fifth term in the house of representatives prior to being elected to serve in congress he was elected to three terms as district judge in smith county and was appointed by governor rick perry to be the chief justice of the 12th court of appeals madam clerk this is not about judge gohmert it is about establishing a strong check on the executive branch i think a quote applies to my friend louie gohmert it is from mark twain he said in the beginning of a change the patriot is a scarce man and he is brave and hated and scorned when his cause succeeds the timid join him for then it costs nothing to be a patriot my constituents from the first district of oklahoma are looking for this kind of patriot,,183,182,7
1140000015,1140000015_00000,madam clerk i rise to place in a nomination for election to the constitutional office of speaker of the united states house of representatives a man who has served as speaker of the statehouse a man who respects this institution a man who understands that power and principle cannot coexist without recognizing the sanctity of each members vote in this house of representatives a man who will restore this institution of the house of representatives i place in nomination the name of daniel webster a representativeelect from the great state of florida,,92,91,7
1140000016,1140000016_00000,are there further nominations the names of the honorable john a boehner a representativeelect from the state of ohio the honorable nancy pelosi a representativeelect from the state of california the honorable ted yoho a representativeelect from the state of florida the honorable louie gohmert a representativeelect from the state of texas and the honorable daniel webster,,57,56,5
1140000016,1140000016_00001,a representativeelect from the state of florida have been placed in nomination are there further nominations there being no further nominations the clerk appoints the following tellers the gentlewoman from michigan,,31,30,3
1140000017,1140000017_00000,my colleagues of the united states house of representatives it is a high honor to welcome you and your families to the 114th congress to our newest members this is a special pleasure to give you an exceptional welcome and congratulations welcome to our newest members as was indicated by the vote many of our colleagues from the state of new york are not with us because they are attending the funeral of governor mario cuomo i extend condolences to our colleagues from the state of new york and have extended the sympathies of many in this body to governor cuomos widow matilda and to his family as an italian american i am especially proud of his leadership and extend sympathies to his family thank you cuomo family thank you new york delegation none of us would be standing here without the support and the strength of our families today i am going to thank my dear husband of 51 years paul pelosi and my five children and nine grandchildren all the pelosis and dalesandros let all of us applaud all of our families to my democratic colleagues and to my constituents in san francisco,,195,194,7
1140000017,1140000017_00001,i thank you for the privilege of serving in the house but to my colleagues i thank you for the honor of serving as leader but all of us should applaud all of our constituents for sending us here so let us again applaud our constituents each one of us as you know represents republicans represents democrats independents and others and we should always pay tribute to the american people the american people have called upon each of us to serve them they have entrusted us with their hopes their dreams and they have asked us to address their challenges the financial stability of a strong middle class and those who aspire to it is the bedrock of our economy and the backbone of our american democracy we have a moral imperative to ensure that working men and women enjoy the bounty of their unprecedented productivity and to expand the purchasing power of families to that end today democrats will put forward a legislative package to put americans back to work building our roads and bridges and meeting the needs of the american people paid for by bringing our tax dollars back home and to increase the paycheck of americas working families we invite our republican colleagues to join us in supporting the stop corporate expatriation and invest in americas infrastructure act it is time to stop rewarding companies to move overseas and instead use those dollars to create goodpaying jobs here at home we ask for republican support and action on the ceoemployee pay fairness act legislation to ensure that workers share in the fruit of their productivity denying ceos the ability to claim tax deductions on annual income over 1 million unless they give their employees a welldeserved raise we must have an economy that works for everyone not just the privileged few and we hope republicans will join us to achieve a better infrastructure and bigger paychecks for the working people of our countrybetter infrastructure bigger paychecks we open this 114th congress in the year we celebrate the 50th anniversary of the voting rights act one of the most consequential pieces of legislation in our history president lyndon johnson and congress passed it the president signed it reverend martin luther king jr and others along with our own john lewis fought for it and inspired it we must continue to inspire the engagement of every american it is the vote that preserves our democracy ends injustice advances dreams and sustains our freedom in terms of protecting our freedom let us recognize salute and thank all of those brave americans who protect our rightsindeed protect all of our libertyour men and women in uniform our veterans and our military families today we are at the start of a new year and a new congress with fresh opportunity for the american people today is the feast of the epiphany the visit of the magi so let us have our own epiphany for this moment on this day we are not just republicans and democrats we are americans not just in name but in spirit standing on higher ground than the last election my hope is that in the inevitable exchanges and clashes that may happen in the months ahead we will not lose sight of the truth that is as fresh as this ceremony is today and as historic as our republic that the ideals that unite us are stronger than the issues that divide us in this house that does not mean that we are dispensing with all disagreements in this debate our democracy is robust precisely because we have beliefs and we stand proudly even persistently for them and our democracy endures and prevails because in the end we are humble enough to find a way forward together my fellow colleagues of the 114th congress let us uphold our deep and different convictions but let us honor our common obligation to our country in this congress we will do so under the leadership of speaker john boehner this house will continue to be led by a proud son of ohio and a happy fan of the ohio state football team a man of abiding faith great heart and deep dedication john boehner is truly a gentleman from ohio congratulations to you john to to debbie to your daughters lindsay and tricia and the entire boehner family thank you for sharing john boehner with us god bless you and your family may god continue to bless the members of the house of representatives this is the peoples house this is the peoples gavel in the peoples name it is my privilege to hand it to the speaker of the house for the 114th congress the honorable john boehner god bless you and god bless america,,797,796,7
1140000018,1140000018_00000,thank you friends colleagues countrymen and especially the people of ohios eighth congressional district thank you for sending me here let us today welcome all of the new members and all of their families to what we all know to be a truly historic day as we welcome all of the members back who were reelected we want to welcome your families as well and i want to thank my family i was doing pretty well on the walk over here from my ceremonial office until i ran into devin nunes three little girlsmy three biggest fansand one of them came running over and gave me a kiss and i was a mess this is the day the lord has made let us rejoice and be glad we rejoice that our new members and families are here we welcome them we are glad and humbled to begin anew as servants of the peoples house here it is our duty and our privilege to lend a willing ear to the people to make laws in tune with their priorities and within the limits of their constitution in recent months our economy has shown signs of improvement and after difficult years it may be a temptation to accept what i will call the new normal but america did not become exceptional by ease far too many americans remain out of work and too many are working harder only to lose ground to stagnant wages and rising costs we can do better we can build an economy that furthers betterpaying jobs more growth and more opportunity for the nations middle class this is our vital task we will begin this endeavor on common ground both in letter and in spirit it was actually my predecessor nicholas longworth of cincinnati who changed the order of things so that all members now take the oath of office at the same time he called this innovation a timesaving device he sounds like my kind of guy but this shared ritual is no passing formality it is a frontier where words end and where deeds begin the pessimists dont see us crossing this channel they say nothing is going to be accomplished here that division is wider than ever and so gridlock will be even greater frankly fair enough skepticism of our government is healthy and in our time quite understandable but one problem with saying it cant be done is that it already has been doneor at least started in the last congress this house passed a number of jobs bills with broad support from the majority and the minority and we will begin our work on this common ground taking up measures to develop north american energy restore the hours of middle class workers and help small businesses hire more of our veterans we invite the president to support and sign these bipartisan initiatives into law it will be a good start and more it will be a sign that the logjam is breaking and it will be a foundation on which to address the bigger challenges in the pursuit of freedom and security no this wont be done in a tidy way the battle of ideas never ends and frankly never should as speaker,,540,539,7
1140000018,1140000018_00001,all i askand frankly expectis that we disagree without being disagreeable in return i pledge to help each of you carry out your duties my door of course is always open now dont get carried away with itall,,38,37,4
1140000018,1140000018_00002,right,,1,0,1
1140000018,1140000018_00003,-but it is always open my colleagues some things we do here will be characterized as shadowboxing and show business but let me tell you and the american people it is real work it is a grind as it should be in striving to preserve the things that we all hold dear every day,,54,53,5
1140000018,1140000018_00004,you,,1,0,1
1140000018,1140000018_00005,and i come out here try to plant good seeds cultivate the ground and take care of the pests and then with patience and some sacrifice and gods grace there will be a harvest along the way we may falter,,40,39,4
1140000018,1140000018_00006,but we americans do not fall away from the task we do not quit so lets stand tall and prove the skeptics wrong lets make this a time of harvest and may the fruits of our labors be ladders our children can use to climb the stairs to the stars thank you all and god bless the united states of america i am now ready to take the oath of office i ask the dean of the house of representatives the honorable john conyers of michigan to administer the oath of office,,92,91,7
1140000019,1140000019_00000,then administered the oath of office to mr boehner of ohio as follows do you solemnly swear or affirm that you will support and defend the constitution of the united states against all enemies foreign and domestic that you will bear true faith and allegiance to the same that you take this obligation freely without any mental reservation or purpose of evasion and that you will well and faithfully discharge the duties of the office on which you are about to enter so help you god,,86,85,7
1140000021,1140000021_00000,according to precedent the chair will swear in the memberselect en masse the memberselect will rise and raise their right hands the memberselect rose and the speaker administered the oath of office to them as follows do you solemnly swear or affirm that you will support and defend the constitution of the united states against all enemies foreign and domestic that you will bear true faith and allegiance to the same that you take this obligation freely without any mental reservation or purpose of evasion and that you will well and faithfully discharge the duties of the office on which you are about to enter so help you god,,109,108,7
1140000035,1140000035_00000,the chair will now swear in the officers of the house the officers presented themselves in the well of the house and took the oath of office as follows do you solemnly swear that you will support and defend the constitution of the united states against all enemies foreign and domestic that you will bear true faith and allegiance to the same that you take this obligation freely without any mental reservation or purpose of evasion and that you will well and faithfully discharge the duties of the office on which you are about to enter so help you god,,100,99,7
1140000039,1140000039_00000,pursuant to house resolution 3 the chair announces the speakers appointment of the following members to the committee on the part of the house to join a committee on the part of the senate to notify the president of the united states that a quorum of each house has assembled and that congress is ready to receive any communication that he may be pleased to make the gentleman from california and the gentlewoman from california,,75,74,7
1140000054,1140000054_00000,because of inclement weather and two grounded flights i was unable to vote during rollcall 2electing the speaker of the house of representatives i would have proudly voted for congresswoman nancy pelosi of california for speaker of the house of representatives i was also unable to vote during rollcall vote 3motion to table had i been present i would have voted against the motion to table,,66,65,6
1140000062,1140000062_00000,i thank the gentleman for yielding but i also want to thank chairman sessions for the hard work he has done in putting the rules package together today today the house will adopt these rules to govern the 114th congress and dictate how this house will function over the next 2 years as you will hear over the course of this debate they are a recommitment by the republican majority to govern transparently the rules ensure that both members and the public have a chance to read bills before they come up for a vote institute more accurate accounting for the economic effect of legislation and restore the constitutional balance of power between the legislative and executive branches with these rules in place the house can now proceed in tackling the challenges facing america today and pass legislation that creates jobs grows the economy and promotes freedom for all americans i urge adoption of the rules,,156,155,7
1140000062,1140000062_00001,package,,1,0,1
1140000065,1140000065_00000,i thank my friend from texas for yielding me the time and if i could just take a minute to wish everybody a great new session it is good to be back myself such time as i may consume we rise today to set a new course for this congress though with the record of the past congresses we know we have a lot of work to do during their tenure the majority has careened from crisis to crisis sued the president for doing his job brought the house to new heights of dysfunction and closed debate with the most closed rules in a single congress in our nations history chased nonexistent scandals in benghazi and at the irs and since 2011 had this house vote more than 50 times to take health care away from their own constituents this legacy of dysfunction of partisanship and prioritizing political games over the public policy has dealt the american people a bad hand by governing this house in such a haphazard way the majority has closed down the process and shut out the american people sadly the majority is poised to double down on their partisanship and even reinvent the mathematics of public policy by using what is called dynamic scoring to pretend that tax cuts pay for themselves republicans will require the nonpartisan congressional budget office and joint taxation committee to use math that bruce bartlett an economic adviser for both presidents ronald reagan and george h w bush called smoke and mirrors this new math cooks the books in favor of the majority to pretend that the tax cut bills are revenue neutral time and time again the falsehoods of dynamic scoring have come to light the first president bush even called this tactic voodoo economics but even so the house republicans want to change the rules and inject their partisan ideology into even the mathematics which underlies our nations public policy rising above partisanship the house democrats will propose today two measures that would do immeasurable good for the american people first giving average americans the paychecks that they deserve our commonsense legislation would deny ceos the ability to claim tax deductions on incomes over 1 million unless their own employees get a welldeserved raise first this would ensure that average workers share in the fruit of the nations productivity not just the millionaires and the billionaires today as our tax code stands ceos get a break and their workers are left out the ceos get the money the deduction on taxes and we get the bill to pay for that deduction it is destroying the middle class second democrats will bring forward the stop corporate expatriation and invest in americas infrastructure act which prevents u s corporations from renouncing their citizenship to dodge paying their fair share of taxes it is time to stop rewarding companies that move overseas and instead use those dollars to create goodpaying jobs here at home and rebuild our nations crumbling infrastructure by closing this loophole and ending the socalled tax inversions we would raise an estimated 33 6 billion to invest in our roads railways and bridges which are falling apart all over the country last fall i stood by a 100yearold bridge in bushnells basin that fell into such disrepair that firefighters stopped using it for fear the bridge could not bear the weight of the engines it endangered the safety of the people they were expected to serve in my home state of new york 40 percent of the bridges have been rated structurally deficient or functionally obsolete which is even worse i wonder what the number is for the united states this is an unconscionable state of affairs repairing the nations highways and bridges is now literally life or death we can do it with the democrat proposals we can,,641,640,7
1140000065,1140000065_00001,and we must these are the types of bills that we hope to be bringing to the floor in this session of congress we will debate them and ultimately pass them that is what congress is about not a legislative branch that silences half of this nation by bypassing the committee process and bringing to rules emergency bills that silence the representatives of half of the people in the united states it is my fervent hope that the new congress will bring about an era of willingness to tackle the big problems facing our nation a renewed call for true bipartisanship and a culture of enlivened debate,,107,106,7
1140000065,1140000065_00002,and i promise that our side will be a willing partner in describing how the bill of rights came to be former supreme court justice the late harry blackmun said that the founding fathers survived a crucible of disagreement to give us a more perfect union forging through that crucible is not only good for the legislative branch but good for the nation truly it is the debate that makes us stronger and time and time again debate in the house has been stalled strangling policies and solutions that could have benefited the nation sadly this is the legacy of the last congress i would like to insert the text of justice blackmuns speech into the record,,117,116,7
1140000066,1140000066_00000,the past does not dictate the future we can right our path forward we may be able to prioritize that the american people will win over politics and today we have the opportunity to do that with the beginning of this the 114th congress i reserve the balance of my time,,51,50,5
1140000067,1140000067_00000,myself such time as i may consume i too want to welcome the gentlewoman from rochester new york the ranking member of the rules committee as we begin another session in this new year i am delighted to know that the rules committee will be ready and available to handle the pieces of legislation that the gentlewoman spoke of in terms of helping the american people to understand what congress role is in working with the president to help with policies that will get this country back to work just a year ago we recognized as we came back to washington that we were at a gdp growth of a negative gdp we had to fight out of these terrible terrible tax increases and the things that are occurring to our economy the american people found new footing this year because it was the republican majority who gave new meaning and life to we are going to make this place meaning washington d c and government smaller and make things bigger and better for people back home we have now lived through what has become a reality with republican policies on energy for a competitive marketplace for there to be alternative fuels that are available that have dominated the marketplaces and put other countries on their heels and have given an advantage to american drivers who are here families who are trying to make a go of it the price of gasoline at the pump has dropped we still have much to do as we know of the first year that president obama was in office food prices began doubling energy prices began doubling republicans now are giving the american people a sense that we can manage our country better so that they cannot only have a job and keep a job but that they can take care of their families we are going to aim this year on a lot of things but today we are here for the rules package that will enable the opportunities for all of our members to know what the rules are and to become engaged four years ago we pledged to the american people that speaker boehner through the rules of this house and our package that we would have would allow members from both sides of the aisle to engage in robust debate under an open process i am proud to announce that in following through with that promise which is what we have done we now have a new larger group of republicans because of the hard work we have done and have sold to the american people about effectively managing their affairs in washington d c republicans have put forth all sorts of reforms not just in the house of representativesmore transparency more opportunities for debatebut the opportunity for the american people to see that what we are trying to do is to give the american people a chance to debate and to vote and to move forward legislative ideas not just about jobs and not just about a better economy and not just about more freedom and not just about trying to take care of energy but also to protect the men and women who protect this country the 114th congress is going to present also an opportunity i think for all of us to up our game to work together the house and the senate because they are in republican controlinstead of things being roadblocked and set aside and stacked upover 300 bills this past term on which we are waiting for senatorial actioncan work together to enact legislation we can talk with the american people we can fashion transparency in bills for accountability something that the american people want and need it also represents an opportunity for us to jumpstart our economy we are here to serve people back home we are here to make things better for people back home not to give away our country but to make it stronger a chance to empower people in their communities to make their own decisions and hopefully reap the rewards that come from that many times it is not just about the creation of a job but really of sustaining these families who are trying to work and make things happen and make more decisions about themselves and their futures to begin that process today as we open the house for the 114th congress we have a rules package as we begin i want to say lets not forget why we are here we are here because those from our individual congressional districts sent us heremine the 32nd congressional district of texas sent me here to accomplish things on their behalfto make life better for them to create better opportunities for people today and a better america in the future so that we are able to extend our lead among other nations with i believe american ingenuity and opportunityamerican exceptionalism as we say it in dallas texas american exceptional power whether it is leading in the united states military or providing leadership for freedom that is what we are best at and we have this privilege by serving in this body we must also be held accountable,,870,869,7
1140000067,1140000067_00001,i believe to the constitution we have all of us today raised our hands to support and defend the constitution of the united states it doesnt mean certain parts of that constitution it means the constitution by our being here today we are once again reaffirming that in this rules packagethe support to the constitution that basis of power that is so important in that we understand the house the senate the presidency but most of all the power that lies with people the rules package helps us to achieve these goals h res 5 is a continuation of the house republicans efforts to streamline processes to increase transparency and to improve accountability specifically it preserves the important reforms that were made in the previous two congresses it also adds a few perfecting amendments and orders to help further advance our twin goal of transparency and openness for all of the members of this body i would like to take a few minutes if i can to highlight some of the key parts of this rules package first it builds upon the fiscal restraint imposed upon the federal government by house republicans in the last two congresses we have seen in the last 4 years that the american economy is able to grow when the government shrinks and when less taxpayer money is used to support the government more freedom and opportunity we should have a smaller government and a larger free enterprise system that is a goal limited government means unlimited opportunity for people back home in 2011 the federal government was spending 24 percent of our gdp and the economy was suffering thanks to the leadership of house republicans the federal governments spending is now down in fact the federal government now spends 19 9 percent of our gdp which is nearly 5 percent less than just 4 years ago this has come through fiscal restraint this has come through making sure that we spoke to the american people about government that was getting too big costing too much money and had too much power the american people understood that because the government was getting in the way not playing its role of making life better for people but rather getting in the way and making onerous decisions on our economy on peoples jobs and perhaps worst of all on stifling families and the american dream in turn we are finally now seeing as a result of these 5 years in which we have held government spendingit has decreased from 24 percent of gdp to 19 9 percentan economic growth rate that the american people i think want and deserve are we where we want to be absolutely not what is the approximate level we need a gdp growth of 4 percent we need a gdp growth not just in dallas texas but all over this country where we have people,,483,482,7
1140000067,1140000067_00002,who in their homes in their cities and in their regions are able to take care of themselves to sustain their economies and to take care of their infrastructures in a responsible way this congress republicans are going to provide for fiscal discipline that restrains spending and gets the government out of the way getting government out of the way means you take money away from it which does one of two things it leaves more money back home for people or it simply gives people more opportunity to invest in the marketplace to grow jobs this rules package will ensure that congress has the necessary budget enforcement tools in place to continue our work that will help create jobs and grow the economy we have a brandnew budget chairman he is one of the finest members of the republican conference the gentleman from georgia mr price has been not only a professional at his job as a physician where he healed people but he came to washington to do the same for us his ascension to be the chairman of the budget committee will offer this country and i believe more specifically this body a reevaluation of the important attributes of having a good economy through better budgeting and ways that we can restrain the federal government from unwanted and unnecessary spending to that which is done for the american people that makes sense tom price will become a household name and he will earn the accolades that he will get from his chairmanship second the rules package includes a commonsense requirement for congress,,265,264,7
1140000067,1140000067_00003,when we consider legislation that will have a larger impact on our economy in short the house is going to require the congressional budget office and the joint committee on taxation to provide nonpartisan macroeconomic analyses for legislation that costs 25 percent of projected gdp what does this mean this means that now we are going to be able to recognize on percentage basis points how close is the impact of our decisions that we make and to project them out to where we are able to actually know what the impact will be of the legislation that we pass in order to create more jobs it is meant to err on the side of people and the free enterprise system as opposed to stymieing what would end up going to them and erring on the side of growing this government this means that the house will take time to analyze how legislation that we consider will really impact the american economy to where we can project what it will be as a result of including billions of dollars back into the economy for economic growth and development on the side of the free enterprise system this is going to allow us to measure the impact of legislation it is going to help us to use some commonsense projections on how our ideas are going to help the bottom line gosh knows we have been through 4 years where we saw high taxes high spending big government that caused america to fall not only in relative power to the rest of the world,,263,262,7
1140000067,1140000067_00004,but it placed on the american people disillusionment unemployment high taxation people who could not pay their bills a loss of their own identity within their own systems unemployment up to 23 million people unemployed and underemployed we have now turned that corner we will continue to turn that corner and extrapolate out how we want to get to all sectors of our economy to have a better shot at jobs in their hometown in their region and ones that they can keep not have and then lose again it is these current opportunities that lie right before us and the gentleman from georgia and the gentleman the chairman of the ways and means committee mr ryan are perfectly suited for selling to this body and the american people why we believe that we have got to look at and change the way we authorize bills so under one method which would be called static scoring which is what we have we assume that major legislation does not change economic behavior they just plug a new number in,,178,177,7
1140000067,1140000067_00005,and then we assume nothing really happens,,7,6,1
1140000067,1140000067_00006,but in fact we know when you raise taxes you lower the opportunity for people not only to create more economic benefit but you take that incentive away our friends the democrats would leave you to believe that taxation is a zero sum game that when rates go up revenues always come that way and arent we for making sure that we balance our budget well let me tell you what it didnt work that way we were spending hundreds of billions of dollars more instead of an economy that was working we were paying unemployment compensationpeople not to be employed people to be at home a terrible cost not only to humanity but also to our treasury we need people to go to work and encouraging them to do this through our tax code means that people can have the dignity of work the opportunity to make their life better and perhaps more importantly a chance for america to grow its gdp we have examples over and over that we have seen about how taxation legislation affects behavior and certainly in my home state of texas,,187,186,7
1140000067,1140000067_00007,i remember in the 1980s and the early 1990s when revenue was at a premium for the democrats who ran our house and senate in texas and of course they wanted to raise more revenue and they were always looking for ways to raise revenue i remember them looking when i was just out of high school at personalized license plates and they looked at how much money came in for personalized license plates i want to say it was 30 for the plates they needed more revenue so they just doubled that amount of money that it would cost knowing they would get twice as much revenue,,108,107,7
1140000067,1140000067_00008,but it didnt work that way not surprisingly fewer texans bought more license plates but to the democrats it was a simple matter under static scoring of just saying they wanted more money and they were going to increase the rates it doesnt happen that way because the american people or citizens understand they would no longer buy something at a different rate the same thing is true of tax rates we have the exact same problem where people who are working and working hard when you take away their money there is less money that they can put into the economy to grow another job to give somebody a chance at a new job these are the things we are going to be looking at how we can maximize through the effort of dr price through the effort of paul ryan the ways and means committee the budget committee to bring the leading edge ideas instead of saying no it is really a zero sum game if you want to do something you have to really raise taxes you cant give money back to people because oh my gosh the federal government would be in trouble well we are not it would change from unemployment compensation to people working and republicans believe in work we believe in empowering communities and people standing a chance to go from unemployment and welfare to a chance to have a job we are going to get this done let me be clear republicans are not arguing that tax cuts always pay for themselves they dont,,262,261,7
1140000067,1140000067_00009,but instead we are acknowledging that when it is done right when you study what you are doing you can make an effort to have a tax cut to grow the economy i believe republicans understand that the american economy and americans are better off when they keep more of their paychecks lastly this rules package defends the houses constitutional role in our system of checks and balances by providing for continuation of legal actions against the executive branch it will allow the house to pursue its lawsuits and to enforce subpoenas for instance in the fast and furious investigation where we have seen guns that were sold by the united states government and put into hands of very dangerous people all around our world including in mexico and other places only to find they come back and appear where they were involved in murders in the united states it is a lawless action that was taken by our department of justice it is wrong,,165,164,7
1140000069,1140000069_00000,i thank the gentlelady for yielding unfortunately i dont have time to respond to many of the representations that mr sessions made with reference to our economy but we can all agree that our most important responsibilities as members of congress is to grow this economy create the kinds of jobs that americans need so that they can succeed and support themselves and their families i want to speak about a couple of things in this rules package traditionally democrats will vote against and republicans will vote for because traditionally this is a partisan vote i urge the rules committee chairman to adopt a couple of changes which i thought would make this rules package a better one first i ask the house to move to ban discrimination against gay lesbian bisexual and transgender employees we provide in our rules that you cannot discriminate against people based upon race nationality gender and other arbitrary distinctions we should have added this as we have in so many of our laws currently there are no protections for a congressional staffer fired or refused promotion simply for lgbt status i regret that the rules committee was unprepared to offer such a protection to our employees secondly since republicans assumed the majority in 2011 delegates from the district of columbia the u s virgin islands guam samoa and the northern mariana islands as well as the resident commissioner from puerto rico have been denied the opportunity to vote in the committee of the whole they can vote in committees and the committee of the whole is of course a committee of the house it is not a final arbiter when i was majority leader i offered that amendment in the rules it passed my republican friends took it to court and the court said that it was sustainable and sustained it this effectively unfortunately denies representation to nearly 5 million americans americans one of whom is on the republican side of the aisle from american samoa so this is a bipartisan concern that i have unfortunately this rules package put forward by the republican majority does not include either change in addition this rules package does not live up to the responsible governing the american people expect and deserve from congress mr sessions spent a long time talking about scoring static scoring versus dynamic scoring dynamic scoring i would suggest to the american people is a gamble it is a gamble that your projection is correct if your projection is not correct as it has so often been then you end up putting the deficit even higher because you bet on the come the more conservative policy i would suggest would be to get the money first and then decide how you are going to apply it dont gamble on the fact that you are going to get the money which is what dynamic scoring is the gentleman admittedhe did not arguethat cutting taxes always paid for themselves in fact alan greenspan said exactly that in the last decade what it means is the republicans will be able to hide the true cost of tax cuts behind a debunked mantra that tax cuts pay for themselves they do not this provision will allow them to explode the deficit as they did the last time they were in charge the last time the budget was balanced was not under the bush administration when you had a republican congress a republican senate and a republican president it was when bill clinton was president of the united states for 4 years we had a balanced budget it also threatens to politicize the congressional budget office which has maintained its role as impartial and nonpartisan arbiter on budget scoring for four decades which makes us be honest which is what the american public expects rely on the figures that are not political figures but are independent analytical figures on which we can rely i urge my colleagues to vote against this rules package it can be a better package it should be and if it is defeated we can adopt a better more fair package we are at the start of a new congress and we have an opportunity to right two wrongs in the rules of this house i wrote to the chairman of the rules last month asking that two changes be made in todays rules package first i asked that the house move to ban discrimination against gay lesbian bisexual and transgender employees currently there are no protections for a congressional staffer fired or refused a promotion simply for lgbt status second since republicans assumed the majority in 2011 delegates from the district of columbia u s virgin islands guam samoa and the northern mariana islands as well as the resident commissioner from puerto rico have been denied the opportunity to vote in the committee of the whole house this effectively denies representation to nearly 5 million americans unfortunately this rules package put forward by the republican majority does not include either change in addition this rules package does not live up to the responsible governing the american people expect and deserve from their congress first it includes something called dynamic scoring what it means is that republicans will be able to hide the true cost of tax cuts behind a debunked mantra that tax cuts pay for themselves they do notand this provision will allow them to explode the deficit as they did the last time they were in charge it also threatens to politicize the congressional budget office which has maintained its role as impartial and nonpartisan arbiter on budget scoring for four decades the rules package also extends the benghazi select committee placing conspiracy theories above fact at least three committeestwo led by republicansexhaustively investigated the benghazi tragedy everything has been reviewed a million dollars in taxpayer money last year were wasted and furthermore these rules would limit the ability of congress to reallocate resources between social security trust funds making it more difficult to prevent automatic cuts to social security disability insurance we can do betterand should do betterin this house for the 114th congress i urge my colleagues to reject this rules package and i call on chairman sessions and his republican colleagues to work in a bipartisan way with democrats to enact rules that enhance the work of this house protect lgbt employees include all of the voices in our democracy and set guidelines that facilitate greater cooperation not more partisan gridlock,,1083,1082,7
1140000072,1140000072_00000,i thank my colleague it is absolutely astounding that within minutesminutesof our being sworn in our republican colleagues want to pass a rule that will stack the deck in favor of trying to give another big tax cut not to the middle class but to millionaires the folks at the very top that is what their budget does what is equally astounding is that this economic theory of trickledown economics crashed and burned in the real world between 2001 and 2008 our republican colleague says that if you give millionaires these tax cuts they are going to spend them and a little bit will trickle down to the middle class and people who aspire to the middle class and boost everybody up that is not what happened what happened sure the folks who got the tax cuts at the top they did better nobody else did in fact real wages went down what went up the deficitand everybody has to pay for that deficit now i heard the speaker this morning say he wanted to deal with the issue of wage stagnation that is what we should be focused on we shouldnt be talking about tax cuts for the wealthy and a trickledown theory we should try to build this economy from the middle class out and from the bottom up,,221,220,7
1140000072,1140000072_00001,i am glad the speaker said that because we are going to give him an opportunity to vote for something that will address wage stagnation i am going to offer a motion at the end of this debate it is called the ceoemployee paycheck fairness act and it addresses this issue if you look back in the 1960s and 1970s when workers were working hard they got paid more but beginning around 1979 they kept working hard productivity kept going up but their wages got flat what happened during the same time ceos took care of themselves their pay started to go up and up and up it used to be about 20 times that of the average worker in other words the ceo and the folks at the top got about 20 times what they were paying their employees but as you can see it has now shot up so that ceos and the top guys get paid about 300 times what their workers are getting paid we have a simple proposition that corporations should not be able to deduct the bonuses and compensation for their ceos and other executives over 1 million unless they are giving their employees a fair shake a fair wage,,206,205,7
